Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Line_Total
OI0023823,ORD009581,PROD0134,1,2281,0,2281.0
OI0023824,ORD009581,PROD0488,3,5580,20,13392.0
OI0023825,ORD009582,PROD0153,2,3742,5,7109.8
OI0023826,ORD009582,PROD0142,2,23331,10,41995.8
OI0023827,ORD009583,PROD0293,3,10307,0,30921.0
OI0023828,ORD009583,PROD0420,2,47293,0,94586.0
OI0023829,ORD009583,PROD0196,3,44269,10,119526.3
OI0023830,ORD009583,PROD0386,1,21301,0,21301.0
OI0023831,ORD009584,PROD0267,2,29804,15,50666.8
OI0023832,ORD009585,PROD0456,2,12090,15,20553.0
OI0023833,ORD009586,PROD0387,2,44871,10,80767.8
OI0023834,ORD009586,PROD0097,2,36113,20,57780.8
OI0023835,ORD009587,PROD0338,3,11899,15,30342.45
OI0023836,ORD009587,PROD0414,2,34597,15,58814.9
OI0023837,ORD009587,PROD0028,1,28579,10,25721.1
OI0023838,ORD009588,PROD0101,1,6679,20,5343.2
OI0023839,ORD009588,PROD0485,3,13989,0,41967.0
OI0023840,ORD009588,PROD0476,3,24982,15,63704.1
OI0023841,ORD009588,PROD0118,3,48702,15,124190.1
OI0023842,ORD009589,PROD0110,3,39862,10,107627.4
OI0023843,ORD009590,PROD0224,3,13543,5,38597.55
OI0023844,ORD009590,PROD0234,2,30822,0,61644.0
OI0023845,ORD009590,PROD0359,3,16031,20,38474.4
OI0023846,ORD009590,PROD0416,1,6452,5,6129.4
OI0023847,ORD009591,PROD0020,1,14372,10,12934.8
OI0023848,ORD009592,PROD0109,3,42668,15,108803.4
OI0023849,ORD009592,PROD0176,3,9546,20,22910.4
OI0023850,ORD009592,PROD0120,2,4443,20,7108.8
OI0023851,ORD009593,PROD0191,1,11208,10,10087.2
OI0023852,ORD009593,PROD0193,3,21122,10,57029.4
OI0023853,ORD009593,PROD0003,2,40788,0,81576.0
OI0023854,ORD009594,PROD0164,1,29925,15,25436.25
OI0023855,ORD009594,PROD0340,3,27412,20,65788.8
OI0023856,ORD009594,PROD0061,2,10349,0,20698.0
OI0023857,ORD009595,PROD0276,1,12896,5,12251.2
OI0023858,ORD009595,PROD0130,3,33750,10,91125.0
OI0023859,ORD009596,PROD0229,1,36870,0,36870.0
OI0023860,ORD009596,PROD0068,1,28409,5,26988.55
OI0023861,ORD009597,PROD0091,1,36291,0,36291.0
OI0023862,ORD009597,PROD0389,1,34061,10,30654.9
OI0023863,ORD009597,PROD0034,3,30055,20,72132.0
OI0023864,ORD009598,PROD0072,2,49044,0,98088.0
OI0023865,ORD009598,PROD0163,2,25928,15,44077.6
OI0023866,ORD009598,PROD0139,3,28996,10,78289.2
OI0023867,ORD009599,PROD0243,2,20162,5,38307.8
OI0023868,ORD009600,PROD0025,3,22288,10,60177.6
OI0023869,ORD009600,PROD0464,3,10160,5,28956.0
OI0023870,ORD009600,PROD0458,2,6907,20,11051.2
OI0023871,ORD009601,PROD0015,1,48274,10,43446.6
OI0023872,ORD009601,PROD0248,3,35172,0,105516.0
OI0023873,ORD009602,PROD0447,1,35271,20,28216.8
OI0023874,ORD009602,PROD0117,1,15858,5,15065.1
OI0023875,ORD009602,PROD0381,2,9054,0,18108.0
OI0023876,ORD009603,PROD0236,3,17612,10,47552.4
OI0023877,ORD009604,PROD0447,1,25544,20,20435.2
OI0023878,ORD009604,PROD0005,1,41905,5,39809.75
OI0023879,ORD009604,PROD0091,2,42814,5,81346.6
OI0023880,ORD009604,PROD0197,1,37483,5,35608.85
OI0023881,ORD009605,PROD0009,3,4571,15,11656.05
OI0023882,ORD009606,PROD0106,2,32685,0,65370.0
OI0023883,ORD009606,PROD0018,2,41113,5,78114.7
OI0023884,ORD009606,PROD0285,2,25590,15,43503.0
OI0023885,ORD009606,PROD0274,1,23413,15,19901.05
OI0023886,ORD009607,PROD0300,1,31105,5,29549.75
OI0023887,ORD009608,PROD0287,2,24657,5,46848.3
OI0023888,ORD009608,PROD0137,3,25009,0,75027.0
OI0023889,ORD009608,PROD0386,2,5002,20,8003.2
OI0023890,ORD009609,PROD0250,1,13839,10,12455.1
OI0023891,ORD009609,PROD0209,3,26560,20,63744.0
OI0023892,ORD009610,PROD0100,3,6053,10,16343.1
OI0023893,ORD009611,PROD0068,2,20647,10,37164.6
OI0023894,ORD009611,PROD0173,1,20286,10,18257.4
OI0023895,ORD009612,PROD0464,2,8319,20,13310.4
OI0023896,ORD009612,PROD0481,2,28329,10,50992.2
OI0023897,ORD009613,PROD0190,3,45987,5,131062.95
OI0023898,ORD009613,PROD0412,2,14653,20,23444.8
OI0023899,ORD009613,PROD0485,1,35108,5,33352.6
OI0023900,ORD009614,PROD0442,2,6809,20,10894.4
OI0023901,ORD009614,PROD0277,2,49839,0,99678.0
OI0023902,ORD009614,PROD0127,2,869,15,1477.3
OI0023903,ORD009615,PROD0104,1,5989,5,5689.55
OI0023904,ORD009616,PROD0155,3,35824,15,91351.2
OI0023905,ORD009616,PROD0446,3,23517,10,63495.9
OI0023906,ORD009617,PROD0055,3,29951,10,80867.7
OI0023907,ORD009617,PROD0200,3,17949,20,43077.6
OI0023908,ORD009617,PROD0165,2,36977,10,66558.6
OI0023909,ORD009617,PROD0353,3,49909,15,127267.95
OI0023910,ORD009618,PROD0180,2,18330,5,34827.0
OI0023911,ORD009618,PROD0033,3,10429,20,25029.6
OI0023912,ORD009618,PROD0113,2,42764,10,76975.2
OI0023913,ORD009618,PROD0148,2,37478,15,63712.6
OI0023914,ORD009619,PROD0158,2,25004,5,47507.6
OI0023915,ORD009619,PROD0414,2,742,5,1409.8
OI0023916,ORD009619,PROD0418,2,13402,15,22783.4
OI0023917,ORD009620,PROD0307,3,10613,10,28655.1
OI0023918,ORD009621,PROD0216,1,35937,0,35937.0
OI0023919,ORD009621,PROD0094,3,20485,20,49164.0
OI0023920,ORD009621,PROD0179,2,16376,20,26201.6
OI0023921,ORD009622,PROD0439,3,45955,20,110292.0
OI0023922,ORD009622,PROD0404,3,25161,5,71708.85
OI0023923,ORD009622,PROD0109,3,21296,15,54304.8
OI0023924,ORD009623,PROD0441,2,43099,0,86198.0
OI0023925,ORD009623,PROD0497,2,8319,5,15806.1
OI0023926,ORD009624,PROD0201,1,7476,0,7476.0
OI0023927,ORD009624,PROD0153,2,43538,10,78368.4
OI0023928,ORD009625,PROD0125,1,33195,20,26556.0
OI0023929,ORD009625,PROD0323,2,38980,5,74062.0
OI0023930,ORD009625,PROD0396,3,12330,0,36990.0
OI0023931,ORD009625,PROD0265,2,13420,10,24156.0
OI0023932,ORD009626,PROD0435,2,7611,20,12177.6
OI0023933,ORD009626,PROD0237,3,33603,15,85687.65
OI0023934,ORD009626,PROD0007,1,12657,15,10758.45
OI0023935,ORD009627,PROD0295,2,46232,10,83217.6
OI0023936,ORD009628,PROD0349,2,42692,15,72576.4
OI0023937,ORD009629,PROD0091,3,32911,5,93796.35
OI0023938,ORD009629,PROD0475,3,38800,20,93120.0
OI0023939,ORD009630,PROD0125,3,8759,10,23649.3
OI0023940,ORD009631,PROD0433,2,13122,20,20995.2
OI0023941,ORD009631,PROD0317,2,21950,20,35120.0
OI0023942,ORD009632,PROD0481,2,8068,20,12908.8
OI0023943,ORD009632,PROD0412,2,39494,20,63190.4
OI0023944,ORD009633,PROD0316,2,26686,15,45366.2
OI0023945,ORD009633,PROD0132,2,26624,5,50585.6
OI0023946,ORD009634,PROD0081,2,23433,0,46866.0
OI0023947,ORD009634,PROD0471,1,29770,10,26793.0
OI0023948,ORD009634,PROD0163,2,6941,20,11105.6
OI0023949,ORD009635,PROD0346,2,22018,15,37430.6
OI0023950,ORD009635,PROD0033,2,21917,20,35067.2
OI0023951,ORD009636,PROD0366,3,17407,15,44387.85
OI0023952,ORD009636,PROD0322,2,23661,10,42589.8
OI0023953,ORD009636,PROD0426,1,6147,5,5839.65
OI0023954,ORD009637,PROD0128,1,4480,15,3808.0
OI0023955,ORD009638,PROD0125,2,44747,15,76069.9
OI0023956,ORD009638,PROD0473,1,24586,0,24586.0
OI0023957,ORD009639,PROD0083,2,48054,5,91302.6
OI0023958,ORD009639,PROD0134,2,28908,20,46252.8
OI0023959,ORD009639,PROD0362,2,16354,10,29437.2
OI0023960,ORD009639,PROD0461,2,49591,5,94222.9
OI0023961,ORD009640,PROD0478,2,16582,15,28189.4
OI0023962,ORD009640,PROD0400,3,6823,0,20469.0
OI0023963,ORD009640,PROD0021,1,29483,20,23586.4
OI0023964,ORD009641,PROD0138,1,8450,10,7605.0
OI0023965,ORD009641,PROD0239,2,28329,20,45326.4
OI0023966,ORD009641,PROD0431,2,31260,15,53142.0
OI0023967,ORD009642,PROD0233,3,42736,15,108976.8
OI0023968,ORD009642,PROD0051,1,47741,20,38192.8
OI0023969,ORD009642,PROD0420,1,13001,15,11050.85
OI0023970,ORD009643,PROD0330,3,6063,0,18189.0
OI0023971,ORD009643,PROD0217,1,7618,0,7618.0
OI0023972,ORD009643,PROD0388,3,2379,5,6780.15
OI0023973,ORD009644,PROD0151,1,18691,20,14952.8
OI0023974,ORD009644,PROD0133,1,9098,15,7733.3
OI0023975,ORD009644,PROD0018,1,47026,0,47026.0
OI0023976,ORD009644,PROD0434,3,10367,5,29545.95
OI0023977,ORD009645,PROD0005,1,42789,0,42789.0
OI0023978,ORD009645,PROD0010,2,46947,5,89199.3
OI0023979,ORD009645,PROD0250,3,46298,15,118059.9
OI0023980,ORD009645,PROD0048,3,20798,0,62394.0
OI0023981,ORD009646,PROD0072,1,46819,10,42137.1
OI0023982,ORD009647,PROD0328,2,10071,15,17120.7
OI0023983,ORD009647,PROD0397,2,16785,5,31891.5
OI0023984,ORD009647,PROD0111,3,20277,10,54747.9
OI0023985,ORD009647,PROD0271,1,30706,10,27635.4
OI0023986,ORD009648,PROD0492,3,45718,10,123438.6
OI0023987,ORD009649,PROD0062,2,14711,15,25008.7
OI0023988,ORD009649,PROD0252,1,15674,15,13322.9
OI0023989,ORD009649,PROD0298,3,46310,0,138930.0
OI0023990,ORD009649,PROD0238,1,37976,5,36077.2
OI0023991,ORD009650,PROD0318,1,1661,0,1661.0
OI0023992,ORD009650,PROD0488,1,26024,0,26024.0
OI0023993,ORD009650,PROD0171,3,13931,0,41793.0
OI0023994,ORD009651,PROD0009,3,16949,5,48304.65
OI0023995,ORD009651,PROD0340,1,44007,10,39606.3
OI0023996,ORD009651,PROD0332,2,48641,20,77825.6
OI0023997,ORD009651,PROD0414,1,46261,20,37008.8
OI0023998,ORD009652,PROD0422,1,19165,20,15332.0
OI0023999,ORD009652,PROD0239,3,33995,0,101985.0
OI0024000,ORD009652,PROD0106,2,4023,20,6436.8
OI0024001,ORD009652,PROD0483,1,17377,0,17377.0
OI0024002,ORD009653,PROD0009,1,27669,5,26285.55
OI0024003,ORD009653,PROD0238,1,40707,10,36636.3
OI0024004,ORD009653,PROD0180,2,37899,5,72008.1
OI0024005,ORD009654,PROD0187,2,35337,20,56539.2
OI0024006,ORD009655,PROD0292,1,7562,0,7562.0
OI0024007,ORD009655,PROD0367,2,11074,5,21040.6
OI0024008,ORD009655,PROD0484,1,24874,0,24874.0
OI0024009,ORD009656,PROD0159,2,31890,15,54213.0
OI0024010,ORD009657,PROD0161,1,10898,0,10898.0
OI0024011,ORD009657,PROD0347,2,22512,20,36019.2
OI0024012,ORD009657,PROD0278,1,44242,0,44242.0
OI0024013,ORD009657,PROD0427,2,13444,0,26888.0
OI0024014,ORD009658,PROD0309,1,26203,0,26203.0
OI0024015,ORD009659,PROD0230,3,34333,10,92699.1
OI0024016,ORD009659,PROD0107,3,22156,10,59821.2
OI0024017,ORD009660,PROD0246,2,1120,15,1904.0
OI0024018,ORD009660,PROD0359,1,12978,20,10382.4
OI0024019,ORD009660,PROD0204,1,37494,5,35619.3
OI0024020,ORD009661,PROD0395,1,43378,5,41209.1
OI0024021,ORD009661,PROD0469,2,29858,5,56730.2
OI0024022,ORD009661,PROD0488,1,25154,0,25154.0
OI0024023,ORD009662,PROD0098,3,34841,10,94070.7
OI0024024,ORD009662,PROD0149,2,22847,10,41124.6
OI0024025,ORD009662,PROD0202,1,2297,20,1837.6
OI0024026,ORD009662,PROD0377,1,43303,15,36807.55
OI0024027,ORD009663,PROD0348,1,24303,0,24303.0
OI0024028,ORD009663,PROD0414,2,5735,20,9176.0
OI0024029,ORD009663,PROD0245,3,33048,10,89229.6
OI0024030,ORD009663,PROD0441,3,29027,15,74018.85
OI0024031,ORD009664,PROD0326,2,46236,10,83224.8
OI0024032,ORD009664,PROD0356,2,19600,10,35280.0
OI0024033,ORD009664,PROD0080,3,48976,10,132235.2
OI0024034,ORD009665,PROD0021,1,17156,20,13724.8
OI0024035,ORD009665,PROD0475,3,9620,10,25974.0
OI0024036,ORD009665,PROD0195,3,18207,10,49158.9
OI0024037,ORD009666,PROD0320,3,13046,20,31310.4
OI0024038,ORD009667,PROD0098,2,13614,0,27228.0
OI0024039,ORD009667,PROD0093,2,3819,20,6110.4
OI0024040,ORD009667,PROD0216,2,1613,0,3226.0
OI0024041,ORD009668,PROD0007,3,9892,10,26708.4
OI0024042,ORD009669,PROD0381,2,34769,15,59107.3
OI0024043,ORD009669,PROD0081,3,33357,15,85060.35
OI0024044,ORD009670,PROD0047,2,1147,5,2179.3
OI0024045,ORD009671,PROD0272,1,11825,0,11825.0
OI0024046,ORD009671,PROD0014,1,45036,10,40532.4
OI0024047,ORD009671,PROD0217,1,43923,0,43923.0
OI0024048,ORD009672,PROD0041,2,48301,10,86941.8
OI0024049,ORD009672,PROD0231,2,16052,10,28893.6
OI0024050,ORD009672,PROD0186,1,14558,10,13102.2
OI0024051,ORD009673,PROD0034,1,12914,20,10331.2
OI0024052,ORD009674,PROD0396,1,10280,20,8224.0
OI0024053,ORD009674,PROD0360,1,13585,0,13585.0
OI0024054,ORD009674,PROD0231,3,3799,0,11397.0
OI0024055,ORD009674,PROD0251,1,31562,5,29983.9
OI0024056,ORD009675,PROD0328,3,18316,20,43958.4
OI0024057,ORD009675,PROD0145,2,45490,10,81882.0
OI0024058,ORD009675,PROD0224,2,46410,0,92820.0
OI0024059,ORD009675,PROD0476,3,42083,10,113624.1
OI0024060,ORD009676,PROD0372,3,12616,5,35955.6
OI0024061,ORD009676,PROD0228,3,43147,0,129441.0
OI0024062,ORD009676,PROD0197,1,35788,20,28630.4
OI0024063,ORD009676,PROD0093,1,6147,15,5224.95
OI0024064,ORD009677,PROD0329,2,7704,0,15408.0
OI0024065,ORD009677,PROD0011,3,37050,20,88920.0
OI0024066,ORD009678,PROD0364,3,34085,10,92029.5
OI0024067,ORD009678,PROD0311,3,40368,15,102938.4
OI0024068,ORD009679,PROD0467,3,10564,0,31692.0
OI0024069,ORD009679,PROD0016,1,13612,5,12931.4
OI0024070,ORD009679,PROD0151,3,46434,20,111441.6
OI0024071,ORD009679,PROD0465,3,20495,20,49188.0
OI0024072,ORD009680,PROD0297,3,20037,10,54099.9
OI0024073,ORD009680,PROD0109,1,11377,5,10808.15
OI0024074,ORD009680,PROD0317,2,24078,15,40932.6
OI0024075,ORD009681,PROD0072,2,47324,20,75718.4
OI0024076,ORD009682,PROD0272,3,2937,0,8811.0
OI0024077,ORD009683,PROD0289,1,40657,20,32525.6
OI0024078,ORD009684,PROD0470,2,3952,20,6323.2
OI0024079,ORD009684,PROD0111,2,19437,0,38874.0
OI0024080,ORD009684,PROD0112,1,19700,20,15760.0
OI0024081,ORD009685,PROD0500,1,49939,15,42448.15
OI0024082,ORD009685,PROD0407,3,35914,15,91580.7
OI0024083,ORD009685,PROD0427,1,34437,10,30993.3
OI0024084,ORD009685,PROD0270,1,28775,10,25897.5
OI0024085,ORD009686,PROD0362,1,49116,15,41748.6
OI0024086,ORD009686,PROD0036,3,44248,15,112832.4
OI0024087,ORD009686,PROD0273,1,23289,10,20960.1
OI0024088,ORD009686,PROD0372,1,46695,15,39690.75
OI0024089,ORD009687,PROD0314,2,13820,5,26258.0
OI0024090,ORD009687,PROD0030,1,40054,0,40054.0
OI0024091,ORD009688,PROD0310,1,9643,15,8196.55
OI0024092,ORD009688,PROD0203,1,48788,20,39030.4
OI0024093,ORD009688,PROD0217,2,25039,15,42566.3
OI0024094,ORD009689,PROD0373,3,24700,15,62985.0
OI0024095,ORD009689,PROD0262,2,42310,20,67696.0
OI0024096,ORD009689,PROD0396,2,41765,20,66824.0
OI0024097,ORD009690,PROD0215,3,30236,15,77101.8
OI0024098,ORD009691,PROD0367,2,42645,20,68232.0
OI0024099,ORD009691,PROD0239,3,8126,10,21940.2
OI0024100,ORD009692,PROD0265,1,4875,0,4875.0
OI0024101,ORD009692,PROD0233,3,25477,20,61144.8
OI0024102,ORD009693,PROD0277,2,40942,5,77789.8
OI0024103,ORD009694,PROD0267,1,37255,10,33529.5
OI0024104,ORD009694,PROD0213,3,1079,0,3237.0
OI0024105,ORD009695,PROD0202,2,33338,10,60008.4
OI0024106,ORD009695,PROD0036,1,25561,15,21726.85
OI0024107,ORD009695,PROD0323,1,13580,15,11543.0
OI0024108,ORD009696,PROD0023,2,46627,20,74603.2
OI0024109,ORD009696,PROD0162,1,38959,15,33115.15
OI0024110,ORD009696,PROD0013,1,26653,20,21322.4
OI0024111,ORD009696,PROD0111,1,38296,0,38296.0
OI0024112,ORD009697,PROD0080,1,36320,10,32688.0
OI0024113,ORD009697,PROD0230,2,26113,10,47003.4
OI0024114,ORD009697,PROD0017,2,47005,5,89309.5
OI0024115,ORD009698,PROD0499,1,20027,5,19025.65
OI0024116,ORD009699,PROD0102,3,49892,0,149676.0
OI0024117,ORD009699,PROD0259,1,27819,15,23646.15
OI0024118,ORD009699,PROD0028,3,1640,5,4674.0
OI0024119,ORD009700,PROD0163,1,21851,15,18573.35
OI0024120,ORD009701,PROD0117,2,31542,10,56775.6
OI0024121,ORD009701,PROD0159,2,22837,5,43390.3
OI0024122,ORD009701,PROD0489,2,15665,15,26630.5
OI0024123,ORD009701,PROD0063,2,26355,5,50074.5
OI0024124,ORD009702,PROD0026,1,21784,0,21784.0
OI0024125,ORD009702,PROD0397,3,32837,10,88659.9
OI0024126,ORD009702,PROD0098,2,49691,10,89443.8
OI0024127,ORD009702,PROD0121,1,1502,10,1351.8
OI0024128,ORD009703,PROD0288,2,15119,0,30238.0
OI0024129,ORD009703,PROD0408,2,19356,20,30969.6
OI0024130,ORD009704,PROD0302,2,35888,0,71776.0
OI0024131,ORD009704,PROD0463,2,41617,0,83234.0
OI0024132,ORD009705,PROD0153,3,25819,5,73584.15
OI0024133,ORD009705,PROD0342,1,15428,10,13885.2
OI0024134,ORD009705,PROD0386,3,37476,10,101185.2
OI0024135,ORD009705,PROD0390,1,32419,15,27556.15
OI0024136,ORD009706,PROD0344,1,1690,0,1690.0
OI0024137,ORD009706,PROD0340,3,19637,0,58911.0
OI0024138,ORD009707,PROD0212,1,45536,5,43259.2
OI0024139,ORD009707,PROD0237,1,48097,20,38477.6
OI0024140,ORD009708,PROD0165,3,46477,10,125487.9
OI0024141,ORD009708,PROD0495,3,25861,15,65945.55
OI0024142,ORD009709,PROD0116,2,18277,0,36554.0
OI0024143,ORD009709,PROD0253,3,32886,20,78926.4
OI0024144,ORD009709,PROD0121,3,15824,20,37977.6
OI0024145,ORD009709,PROD0348,1,19125,10,17212.5
OI0024146,ORD009710,PROD0309,3,11607,10,31338.9
OI0024147,ORD009710,PROD0249,3,30266,0,90798.0
OI0024148,ORD009711,PROD0186,1,27947,5,26549.65
OI0024149,ORD009711,PROD0239,1,17713,15,15056.05
OI0024150,ORD009712,PROD0150,2,32236,15,54801.2
OI0024151,ORD009712,PROD0472,3,49516,10,133693.2
OI0024152,ORD009712,PROD0148,1,49208,10,44287.2
OI0024153,ORD009712,PROD0156,2,3731,0,7462.0
OI0024154,ORD009713,PROD0002,1,35694,15,30339.9
OI0024155,ORD009713,PROD0088,2,49177,15,83600.9
OI0024156,ORD009713,PROD0207,2,28337,20,45339.2
OI0024157,ORD009713,PROD0119,2,32935,15,55989.5
OI0024158,ORD009714,PROD0372,2,48930,15,83181.0
OI0024159,ORD009714,PROD0253,2,24356,10,43840.8
OI0024160,ORD009714,PROD0393,3,23754,5,67698.9
OI0024161,ORD009714,PROD0432,3,13933,20,33439.2
OI0024162,ORD009715,PROD0396,2,10714,0,21428.0
OI0024163,ORD009715,PROD0297,3,14322,0,42966.0
OI0024164,ORD009716,PROD0014,1,10597,5,10067.15
OI0024165,ORD009716,PROD0308,1,6954,5,6606.3
OI0024166,ORD009716,PROD0051,3,33521,0,100563.0
OI0024167,ORD009716,PROD0408,1,11303,0,11303.0
OI0024168,ORD009717,PROD0427,3,28511,15,72703.05
OI0024169,ORD009717,PROD0416,3,47749,15,121759.95
OI0024170,ORD009718,PROD0066,3,49986,5,142460.1
OI0024171,ORD009718,PROD0252,2,44896,5,85302.4
OI0024172,ORD009718,PROD0179,1,11828,5,11236.6
OI0024173,ORD009718,PROD0026,3,46229,20,110949.6
OI0024174,ORD009719,PROD0093,1,44793,5,42553.35
OI0024175,ORD009719,PROD0008,1,2561,0,2561.0
OI0024176,ORD009719,PROD0231,3,46078,0,138234.0
OI0024177,ORD009719,PROD0269,2,22690,15,38573.0
OI0024178,ORD009720,PROD0463,2,9227,20,14763.2
OI0024179,ORD009720,PROD0243,2,47700,0,95400.0
OI0024180,ORD009721,PROD0359,3,45792,0,137376.0
OI0024181,ORD009721,PROD0390,1,20814,0,20814.0
OI0024182,ORD009721,PROD0033,1,28865,10,25978.5
OI0024183,ORD009722,PROD0061,2,7718,15,13120.6
OI0024184,ORD009722,PROD0303,2,5300,15,9010.0
OI0024185,ORD009722,PROD0360,2,46422,5,88201.8
OI0024186,ORD009723,PROD0263,2,1159,20,1854.4
OI0024187,ORD009723,PROD0449,1,20798,20,16638.4
OI0024188,ORD009723,PROD0119,2,16027,0,32054.0
OI0024189,ORD009723,PROD0084,3,25025,5,71321.25
OI0024190,ORD009724,PROD0089,3,30381,0,91143.0
OI0024191,ORD009724,PROD0232,2,7576,20,12121.6
OI0024192,ORD009724,PROD0476,3,35680,0,107040.0
OI0024193,ORD009724,PROD0446,2,46006,5,87411.4
OI0024194,ORD009725,PROD0368,3,22660,15,57783.0
OI0024195,ORD009725,PROD0054,1,30075,5,28571.25
OI0024196,ORD009726,PROD0132,2,18936,5,35978.4
OI0024197,ORD009726,PROD0155,2,35215,15,59865.5
OI0024198,ORD009726,PROD0274,3,37613,15,95913.15
OI0024199,ORD009726,PROD0187,2,30731,0,61462.0
OI0024200,ORD009727,PROD0495,1,41133,0,41133.0
OI0024201,ORD009727,PROD0025,2,9859,5,18732.1
OI0024202,ORD009728,PROD0482,1,34229,20,27383.2
OI0024203,ORD009728,PROD0471,3,37278,15,95058.9
OI0024204,ORD009728,PROD0049,1,25706,20,20564.8
OI0024205,ORD009729,PROD0394,1,14926,0,14926.0
OI0024206,ORD009730,PROD0029,1,41107,10,36996.3
OI0024207,ORD009730,PROD0257,3,19739,20,47373.6
OI0024208,ORD009730,PROD0107,3,6455,20,15492.0
OI0024209,ORD009731,PROD0243,2,27595,20,44152.0
OI0024210,ORD009731,PROD0484,1,12997,5,12347.15
OI0024211,ORD009731,PROD0173,2,35632,20,57011.2
OI0024212,ORD009731,PROD0046,3,31341,0,94023.0
OI0024213,ORD009732,PROD0189,2,9016,5,17130.4
OI0024214,ORD009732,PROD0194,1,10134,20,8107.2
OI0024215,ORD009732,PROD0347,2,28106,0,56212.0
OI0024216,ORD009733,PROD0275,2,47003,20,75204.8
OI0024217,ORD009733,PROD0445,2,9006,0,18012.0
OI0024218,ORD009733,PROD0118,2,10273,5,19518.7
OI0024219,ORD009734,PROD0429,1,44147,20,35317.6
OI0024220,ORD009734,PROD0433,2,33124,5,62935.6
OI0024221,ORD009735,PROD0181,1,48947,0,48947.0
OI0024222,ORD009735,PROD0021,1,39686,10,35717.4
OI0024223,ORD009735,PROD0096,1,23098,0,23098.0
OI0024224,ORD009735,PROD0123,1,11034,0,11034.0
OI0024225,ORD009736,PROD0498,2,25449,5,48353.1
OI0024226,ORD009736,PROD0472,1,20702,10,18631.8
OI0024227,ORD009736,PROD0343,3,44811,5,127711.35
OI0024228,ORD009737,PROD0214,3,33558,0,100674.0
OI0024229,ORD009738,PROD0316,1,20352,0,20352.0
OI0024230,ORD009738,PROD0483,3,45544,10,122968.8
OI0024231,ORD009739,PROD0314,3,23495,5,66960.75
OI0024232,ORD009740,PROD0140,3,9823,10,26522.1
OI0024233,ORD009740,PROD0023,3,22562,15,57533.1
OI0024234,ORD009740,PROD0471,3,8835,20,21204.0
OI0024235,ORD009740,PROD0326,1,19949,0,19949.0
OI0024236,ORD009741,PROD0303,2,45733,15,77746.1
OI0024237,ORD009742,PROD0090,2,40848,0,81696.0
OI0024238,ORD009742,PROD0188,1,36437,0,36437.0
OI0024239,ORD009742,PROD0200,2,11572,10,20829.6
OI0024240,ORD009742,PROD0220,1,25853,20,20682.4
OI0024241,ORD009743,PROD0278,1,34082,10,30673.8
OI0024242,ORD009743,PROD0265,2,37786,10,68014.8
OI0024243,ORD009744,PROD0190,3,48285,0,144855.0
OI0024244,ORD009744,PROD0263,3,19459,0,58377.0
OI0024245,ORD009745,PROD0217,3,28276,20,67862.4
OI0024246,ORD009745,PROD0407,1,30980,20,24784.0
OI0024247,ORD009745,PROD0011,1,43153,10,38837.7
OI0024248,ORD009745,PROD0020,2,18576,5,35294.4
OI0024249,ORD009746,PROD0439,3,17014,10,45937.8
OI0024250,ORD009746,PROD0093,2,38987,0,77974.0
OI0024251,ORD009746,PROD0254,2,32281,20,51649.6
OI0024252,ORD009747,PROD0044,2,9748,10,17546.4
OI0024253,ORD009747,PROD0258,2,1636,5,3108.4
OI0024254,ORD009748,PROD0062,1,27872,0,27872.0
OI0024255,ORD009748,PROD0070,2,6012,5,11422.8
OI0024256,ORD009749,PROD0429,2,37123,5,70533.7
OI0024257,ORD009750,PROD0115,2,28760,15,48892.0
OI0024258,ORD009750,PROD0051,1,16224,10,14601.6
OI0024259,ORD009750,PROD0127,1,47741,0,47741.0
OI0024260,ORD009751,PROD0111,2,48959,0,97918.0
OI0024261,ORD009751,PROD0287,1,47457,10,42711.3
OI0024262,ORD009752,PROD0242,3,20976,0,62928.0
OI0024263,ORD009753,PROD0183,3,1305,5,3719.25
OI0024264,ORD009753,PROD0152,3,30364,20,72873.6
OI0024265,ORD009754,PROD0447,2,29501,20,47201.6
OI0024266,ORD009755,PROD0465,2,40611,10,73099.8
OI0024267,ORD009755,PROD0212,3,37796,15,96379.8
OI0024268,ORD009755,PROD0047,3,20294,5,57837.9
OI0024269,ORD009755,PROD0331,2,5500,15,9350.0
OI0024270,ORD009756,PROD0412,1,39523,20,31618.4
OI0024271,ORD009757,PROD0089,1,14475,15,12303.75
OI0024272,ORD009758,PROD0138,3,21410,10,57807.0
OI0024273,ORD009758,PROD0480,2,27155,10,48879.0
OI0024274,ORD009759,PROD0130,1,9890,20,7912.0
OI0024275,ORD009759,PROD0156,3,29576,20,70982.4
OI0024276,ORD009759,PROD0406,1,46846,10,42161.4
OI0024277,ORD009759,PROD0414,3,8255,15,21050.25
OI0024278,ORD009760,PROD0098,2,22852,5,43418.8
OI0024279,ORD009760,PROD0291,3,22035,5,62799.75
OI0024280,ORD009760,PROD0482,2,26048,5,49491.2
OI0024281,ORD009761,PROD0080,1,42232,5,40120.4
OI0024282,ORD009762,PROD0225,1,47233,0,47233.0
OI0024283,ORD009762,PROD0391,2,31575,20,50520.0
OI0024284,ORD009763,PROD0260,2,43823,5,83263.7
OI0024285,ORD009764,PROD0250,2,9659,20,15454.4
OI0024286,ORD009764,PROD0396,1,9256,10,8330.4
OI0024287,ORD009764,PROD0005,2,36124,20,57798.4
