Order_ID,Customer_ID,Store_ID,Order_Date,Order_Status,Total_Amount
ORD009005,CUST00574,STR024,2025-02-08,Delivered,76474.1
ORD009006,CUST00954,STR004,2025-01-19,Delivered,167911.05
ORD009007,CUST01838,STR047,2025-01-01,Delivered,142824.25
ORD009008,CUST01008,STR029,2025-03-21,Shipped,169425.8
ORD009009,CUST01920,STR009,2025-01-22,Delivered,166799.8
ORD009010,CUST01470,STR033,2025-05-18,Returned,127119.0
ORD009011,CUST00838,STR041,2025-02-13,Delivered,152652.25
ORD009012,CUST00700,STR033,2025-05-05,Delivered,11637.6
ORD009013,CUST01437,STR018,2025-06-20,Delivered,50126.3
ORD009014,CUST01146,STR018,2025-06-10,Delivered,104170.2
ORD009015,CUST00891,STR030,2025-03-16,Delivered,207277.7
ORD009016,CUST01750,STR027,2025-03-08,Delivered,157279.65
ORD009017,CUST00080,STR018,2025-01-10,Shipped,205313.65
ORD009018,CUST00371,STR015,2025-05-17,Shipped,147289.05
ORD009019,CUST01645,STR041,2025-04-05,Delivered,596.7
ORD009020,CUST01728,STR026,2025-06-20,Delivered,159979.4
ORD009021,CUST00997,STR004,2025-03-17,Delivered,85935.3
ORD009022,CUST00915,STR035,2025-03-19,Pending,83659.7
ORD009023,CUST01109,STR050,2025-06-12,Shipped,169814.6
ORD009024,CUST00010,STR014,2025-04-08,Delivered,134609.1
ORD009025,CUST01924,STR020,2025-02-25,Delivered,89505.6
ORD009026,CUST01571,STR045,2025-03-19,Delivered,137599.3
ORD009027,CUST00761,STR013,2025-05-23,Delivered,4772.0
ORD009028,CUST01566,STR032,2025-03-03,Returned,111140.0
ORD009029,CUST01453,STR029,2025-04-09,Shipped,15272.1
ORD009030,CUST00420,STR049,2025-02-17,Delivered,1850.0
ORD009031,CUST01401,STR006,2025-05-12,Shipped,98582.8
ORD009032,CUST01353,STR019,2025-01-11,Delivered,145618.75
ORD009033,CUST00625,STR017,2025-03-07,Delivered,94346.0
ORD009034,CUST00754,STR024,2025-04-03,Delivered,115380.35
ORD009035,CUST00273,STR006,2025-03-04,Delivered,199792.2
ORD009036,CUST00674,STR035,2025-06-18,Delivered,292.4
ORD009037,CUST00669,STR008,2025-05-31,Pending,159255.6
ORD009038,CUST01270,STR046,2025-01-07,Delivered,83590.0
ORD009039,CUST01331,STR018,2025-04-02,Shipped,50707.05
ORD009040,CUST00608,STR017,2025-03-29,Processing,194204.15
ORD009041,CUST00648,STR004,2025-01-30,Delivered,136933.4
ORD009042,CUST00604,STR044,2025-06-12,Delivered,90475.4
ORD009043,CUST00027,STR023,2025-04-29,Delivered,53882.1
ORD009044,CUST01789,STR045,2025-01-19,Delivered,4232.0
ORD009045,CUST00672,STR046,2025-06-11,Delivered,52396.8
ORD009046,CUST00874,STR003,2025-06-30,Delivered,63454.35
ORD009047,CUST01102,STR003,2025-05-20,Shipped,72196.2
ORD009048,CUST00014,STR028,2025-05-18,Delivered,49085.5
ORD009049,CUST01439,STR037,2025-06-09,Pending,47422.8
ORD009050,CUST01737,STR016,2025-06-14,Delivered,151835.3
ORD009051,CUST01287,STR045,2025-05-15,Delivered,74853.0
ORD009052,CUST00522,STR049,2025-01-15,Cancelled,90522.9
ORD009053,CUST00582,STR035,2025-04-24,Delivered,252048.35
ORD009054,CUST00851,STR028,2025-05-25,Delivered,24884.1
ORD009055,CUST00587,STR027,2025-01-19,Delivered,98963.1
ORD009056,CUST01623,STR009,2025-03-09,Processing,58672.75
ORD009057,CUST01946,STR005,2025-02-08,Shipped,33972.0
ORD009058,CUST00232,STR024,2025-06-05,Delivered,38407.5
ORD009059,CUST00684,STR046,2025-02-15,Delivered,50201.85
ORD009060,CUST01096,STR013,2025-03-14,Delivered,111640.55
ORD009061,CUST00993,STR038,2025-06-06,Delivered,100363.8
ORD009062,CUST01874,STR044,2025-02-24,Shipped,80846.0
ORD009063,CUST01140,STR019,2025-02-08,Cancelled,31035.55
ORD009064,CUST00433,STR013,2025-02-01,Delivered,169669.8
ORD009065,CUST01002,STR003,2025-03-25,Delivered,63432.45
ORD009066,CUST01320,STR035,2025-03-12,Delivered,10532.8
ORD009067,CUST01572,STR048,2025-03-16,Delivered,289397.7
ORD009068,CUST00747,STR050,2025-06-22,Delivered,38874.75
ORD009069,CUST00828,STR022,2025-01-21,Delivered,24266.4
ORD009070,CUST00004,STR033,2025-04-12,Delivered,86772.0
ORD009071,CUST01250,STR049,2025-06-05,Delivered,272678.9
ORD009072,CUST01795,STR043,2025-01-28,Cancelled,115124.85
ORD009073,CUST01549,STR048,2025-03-25,Shipped,50867.1
ORD009074,CUST00886,STR024,2025-05-31,Delivered,84615.0
ORD009075,CUST00505,STR046,2025-01-28,Delivered,92553.0
ORD009076,CUST01150,STR014,2025-02-14,Processing,47351.4
ORD009077,CUST00855,STR019,2025-03-16,Delivered,260555.55
ORD009078,CUST01746,STR001,2025-04-12,Returned,150968.3
ORD009079,CUST01268,STR049,2025-04-23,Delivered,17948.7
ORD009080,CUST01024,STR005,2025-03-13,Delivered,97324.8
ORD009081,CUST00350,STR045,2025-03-11,Returned,219179.9
ORD009082,CUST01909,STR040,2025-03-05,Delivered,105782.5
ORD009083,CUST00271,STR033,2025-06-22,Delivered,176740.3
ORD009084,CUST00674,STR021,2025-04-07,Delivered,43829.4
ORD009085,CUST00354,STR049,2025-03-22,Delivered,91755.65
ORD009086,CUST01526,STR048,2025-02-01,Delivered,3132.9
ORD009087,CUST00576,STR027,2025-05-08,Shipped,144916.2
ORD009088,CUST01013,STR042,2025-06-29,Delivered,59138.7
ORD009089,CUST00308,STR047,2025-01-15,Delivered,206592.55
ORD009090,CUST00749,STR044,2025-02-25,Delivered,101793.6
ORD009091,CUST00888,STR008,2025-02-26,Delivered,265321.55
ORD009092,CUST01253,STR023,2025-01-29,Processing,58785.75
ORD009093,CUST00620,STR017,2025-03-14,Delivered,77965.5
ORD009094,CUST00224,STR014,2025-05-02,Delivered,34629.0
ORD009095,CUST00435,STR001,2025-01-22,Delivered,134866.05
ORD009096,CUST00794,STR025,2025-01-20,Pending,176205.0
ORD009097,CUST01233,STR009,2025-03-04,Delivered,30129.3
ORD009098,CUST01666,STR035,2025-05-25,Delivered,138239.8
ORD009099,CUST01405,STR008,2025-04-03,Delivered,63962.5
ORD009100,CUST00775,STR018,2025-05-19,Processing,27177.9
ORD009101,CUST00004,STR040,2025-02-27,Delivered,219661.35
ORD009102,CUST00807,STR003,2025-04-18,Returned,18591.2
ORD009103,CUST00456,STR009,2025-02-06,Cancelled,104167.2
ORD009104,CUST00972,STR034,2025-04-16,Delivered,29341.8
ORD009105,CUST00811,STR043,2025-05-30,Delivered,34401.2
ORD009106,CUST01732,STR045,2025-03-15,Delivered,123522.85
ORD009107,CUST00545,STR010,2025-02-07,Returned,104192.6
ORD009108,CUST00609,STR048,2025-06-24,Shipped,71213.0
ORD009109,CUST00287,STR016,2025-02-24,Delivered,24529.3
ORD009110,CUST00951,STR019,2025-03-16,Cancelled,135519.8
ORD009111,CUST00817,STR019,2025-03-29,Delivered,119718.0
ORD009112,CUST00519,STR004,2025-06-06,Delivered,101960.3
ORD009113,CUST01120,STR034,2025-06-03,Delivered,203753.3
ORD009114,CUST01593,STR017,2025-01-15,Delivered,189846.8
ORD009115,CUST00067,STR007,2025-02-24,Delivered,126163.2
ORD009116,CUST00122,STR016,2025-01-18,Delivered,47352.4
ORD009117,CUST00350,STR001,2025-05-15,Delivered,26088.2
ORD009118,CUST00192,STR003,2025-06-06,Delivered,102078.45
ORD009119,CUST01102,STR035,2025-02-26,Delivered,31644.65
ORD009120,CUST01836,STR013,2025-06-20,Pending,63768.0
ORD009121,CUST01940,STR033,2025-01-01,Cancelled,101553.0
ORD009122,CUST00968,STR050,2025-02-20,Delivered,21172.0
ORD009123,CUST00873,STR011,2025-04-13,Delivered,104476.2
ORD009124,CUST00307,STR036,2025-01-14,Delivered,143551.2
ORD009125,CUST00474,STR048,2025-05-12,Delivered,175761.9
ORD009126,CUST01743,STR004,2025-01-06,Delivered,35769.2
ORD009127,CUST01157,STR028,2025-01-10,Delivered,164685.65
ORD009128,CUST00411,STR046,2025-05-13,Delivered,135130.6
ORD009129,CUST01043,STR029,2025-04-29,Delivered,5280.3
ORD009130,CUST01129,STR027,2025-06-30,Delivered,51799.2
ORD009131,CUST01221,STR031,2025-01-12,Shipped,44862.0
ORD009132,CUST01176,STR028,2025-06-26,Delivered,13010.4
ORD009133,CUST01809,STR041,2025-02-28,Returned,91881.9
ORD009134,CUST00877,STR041,2025-03-20,Delivered,1966.4
ORD009135,CUST00285,STR050,2025-05-20,Delivered,185269.6
ORD009136,CUST01271,STR046,2025-05-17,Returned,43089.9
ORD009137,CUST01106,STR007,2025-01-07,Delivered,53583.9
ORD009138,CUST01575,STR014,2025-02-03,Delivered,93713.8
ORD009139,CUST00533,STR010,2025-06-06,Delivered,17374.5
ORD009140,CUST00977,STR024,2025-02-14,Shipped,32094.4
ORD009141,CUST01228,STR031,2025-03-26,Delivered,20484.0
ORD009142,CUST01465,STR031,2025-05-22,Shipped,175024.4
ORD009143,CUST01562,STR041,2025-03-27,Delivered,141465.3
ORD009144,CUST01774,STR002,2025-06-22,Delivered,61650.8
ORD009145,CUST00048,STR004,2025-01-03,Delivered,42875.7
ORD009146,CUST00432,STR019,2025-06-18,Delivered,202782.85
ORD009147,CUST01741,STR041,2025-02-07,Returned,78447.85
ORD009148,CUST00474,STR039,2025-06-22,Processing,30470.2
ORD009149,CUST00946,STR029,2025-03-03,Delivered,98587.2
ORD009150,CUST00573,STR033,2025-06-02,Delivered,79893.0
ORD009151,CUST01494,STR048,2025-02-14,Delivered,24754.5
ORD009152,CUST01788,STR012,2025-03-03,Delivered,104924.7
ORD009153,CUST00564,STR004,2025-01-12,Delivered,45380.4
ORD009154,CUST00396,STR024,2025-04-14,Delivered,99066.1
ORD009155,CUST00274,STR020,2025-01-31,Delivered,165708.3
ORD009156,CUST00779,STR046,2025-02-14,Pending,250351.85
ORD009157,CUST01795,STR025,2025-01-15,Shipped,20976.05
ORD009158,CUST00186,STR040,2025-01-19,Delivered,224703.6
ORD009159,CUST01743,STR009,2025-01-12,Pending,101686.3
ORD009160,CUST01239,STR001,2025-01-28,Shipped,279786.0
ORD009161,CUST01979,STR005,2025-01-06,Delivered,38969.0
ORD009162,CUST00969,STR035,2025-05-11,Pending,69638.4
ORD009163,CUST00015,STR042,2025-06-04,Delivered,178265.2
ORD009164,CUST00165,STR001,2025-03-17,Delivered,171593.8
ORD009165,CUST00004,STR029,2025-03-28,Delivered,196421.95
ORD009166,CUST00282,STR049,2025-03-10,Pending,72170.2
ORD009167,CUST00088,STR048,2025-02-23,Cancelled,124574.05
ORD009168,CUST00971,STR045,2025-01-13,Delivered,150195.0
ORD009169,CUST00312,STR008,2025-05-20,Delivered,311579.5
ORD009170,CUST01956,STR046,2025-04-17,Delivered,70853.5
ORD009171,CUST00856,STR035,2025-02-07,Delivered,134114.9
ORD009172,CUST00048,STR046,2025-06-29,Delivered,143937.55
ORD009173,CUST01801,STR002,2025-02-02,Delivered,75041.15
ORD009174,CUST00294,STR037,2025-06-05,Delivered,102642.7
ORD009175,CUST00364,STR044,2025-06-20,Delivered,193484.2
ORD009176,CUST00531,STR004,2025-06-16,Delivered,132167.95
ORD009177,CUST00874,STR016,2025-03-11,Delivered,173628.45
ORD009178,CUST01471,STR026,2025-04-05,Delivered,178548.0
ORD009179,CUST00272,STR039,2025-03-10,Processing,71282.3
ORD009180,CUST01800,STR018,2025-03-25,Delivered,116912.3
ORD009181,CUST00156,STR011,2025-05-01,Processing,140445.35
ORD009182,CUST00307,STR037,2025-05-02,Shipped,149486.5
ORD009183,CUST01354,STR039,2025-02-01,Shipped,225266.85
ORD009184,CUST00770,STR019,2025-04-03,Delivered,102249.6
ORD009185,CUST01464,STR021,2025-04-11,Delivered,184897.2
ORD009186,CUST01852,STR050,2025-06-22,Delivered,23338.8
ORD009187,CUST00419,STR049,2025-05-18,Delivered,126515.7
ORD009188,CUST01673,STR021,2025-01-04,Shipped,132926.6
ORD009189,CUST01223,STR045,2025-02-20,Delivered,55957.5
ORD009190,CUST00604,STR041,2025-04-13,Processing,148120.15
ORD009191,CUST01437,STR008,2025-06-26,Delivered,30493.1
ORD009192,CUST01881,STR026,2025-06-14,Delivered,46959.1
ORD009193,CUST00808,STR042,2025-04-25,Delivered,3954.4
ORD009194,CUST00989,STR048,2025-01-27,Delivered,179531.0
ORD009195,CUST00762,STR031,2025-03-29,Delivered,331852.8
ORD009196,CUST00312,STR035,2025-01-25,Delivered,22437.45
ORD009197,CUST00845,STR049,2025-03-19,Delivered,41191.05
ORD009198,CUST00873,STR039,2025-01-19,Delivered,41672.1
ORD009199,CUST01384,STR032,2025-03-19,Delivered,60923.55
ORD009200,CUST01899,STR045,2025-06-10,Delivered,24338.65
ORD009201,CUST01906,STR007,2025-01-10,Delivered,222856.9
ORD009202,CUST00446,STR011,2025-04-29,Returned,89878.0
ORD009203,CUST01812,STR007,2025-06-14,Delivered,69749.5
ORD009204,CUST00229,STR029,2025-04-21,Delivered,52326.3
ORD009205,CUST01632,STR038,2025-04-10,Delivered,75761.55
ORD009206,CUST01990,STR004,2025-03-01,Delivered,62247.8
ORD009207,CUST00631,STR037,2025-06-20,Delivered,9225.9
ORD009208,CUST00135,STR049,2025-01-23,Delivered,193823.8
ORD009209,CUST00281,STR013,2025-01-27,Cancelled,26446.5
ORD009210,CUST01670,STR033,2025-01-07,Processing,106934.0
ORD009211,CUST00832,STR028,2025-02-24,Pending,102446.8
ORD009212,CUST01368,STR040,2025-05-20,Delivered,128467.3
ORD009213,CUST01237,STR001,2025-06-19,Shipped,57000.6
ORD009214,CUST00335,STR036,2025-03-14,Shipped,1335.7
ORD009215,CUST01575,STR008,2025-04-26,Delivered,23059.2
ORD009216,CUST01895,STR019,2025-01-05,Delivered,213375.25
ORD009217,CUST00515,STR041,2025-04-12,Delivered,82712.7
ORD009218,CUST00959,STR004,2025-01-10,Delivered,141294.2
ORD009219,CUST01270,STR025,2025-06-29,Delivered,56629.8
ORD009220,CUST01072,STR037,2025-06-30,Delivered,135405.0
ORD009221,CUST01270,STR018,2025-03-25,Shipped,42736.0
ORD009222,CUST00491,STR046,2025-03-24,Delivered,95650.0
ORD009223,CUST00042,STR035,2025-04-09,Pending,228040.25
ORD009224,CUST01597,STR031,2025-04-27,Delivered,183668.7
ORD009225,CUST00641,STR018,2025-02-04,Processing,56654.8
ORD009226,CUST01334,STR003,2025-04-07,Pending,97008.3
ORD009227,CUST01191,STR025,2025-03-09,Processing,196000.05
ORD009228,CUST00888,STR046,2025-04-11,Shipped,54488.0
ORD009229,CUST01873,STR026,2025-03-19,Delivered,39836.95
ORD009230,CUST01415,STR023,2025-03-25,Returned,152960.25
ORD009231,CUST01874,STR050,2025-03-20,Delivered,246342.45
ORD009232,CUST00528,STR026,2025-03-20,Delivered,12755.9
ORD009233,CUST00070,STR012,2025-01-22,Delivered,199754.05
ORD009234,CUST01226,STR021,2025-03-17,Pending,202060.05
ORD009235,CUST00161,STR024,2025-05-10,Delivered,88718.4
ORD009236,CUST01639,STR028,2025-05-08,Processing,242663.6
ORD009237,CUST00041,STR043,2025-03-20,Delivered,166731.15
ORD009238,CUST01864,STR033,2025-02-24,Delivered,40593.6
ORD009239,CUST00068,STR026,2025-04-17,Delivered,122095.6
ORD009240,CUST00504,STR031,2025-02-04,Delivered,130694.8
ORD009241,CUST01843,STR024,2025-02-26,Delivered,199113.0
ORD009242,CUST00291,STR022,2025-06-25,Delivered,68229.35
ORD009243,CUST01552,STR001,2025-05-20,Delivered,41217.3
ORD009244,CUST00366,STR039,2025-03-10,Processing,94127.7
ORD009245,CUST00182,STR024,2025-03-26,Delivered,139245.6
ORD009246,CUST00939,STR023,2025-01-21,Delivered,25955.2
ORD009247,CUST00123,STR031,2025-04-21,Delivered,14364.0
ORD009248,CUST01948,STR047,2025-06-09,Processing,79498.85
ORD009249,CUST01559,STR014,2025-05-09,Delivered,100748.0
ORD009250,CUST01148,STR034,2025-02-06,Delivered,38159.1
ORD009251,CUST01285,STR005,2025-01-03,Delivered,42948.0
ORD009252,CUST01707,STR017,2025-02-19,Delivered,144524.65
ORD009253,CUST00539,STR038,2025-03-23,Processing,159702.2
ORD009254,CUST00192,STR033,2025-03-29,Delivered,78046.85
ORD009255,CUST01649,STR006,2025-06-21,Delivered,48967.2
ORD009256,CUST00726,STR050,2025-01-08,Shipped,161325.15
ORD009257,CUST01989,STR032,2025-03-16,Returned,57305.35
ORD009258,CUST01777,STR032,2025-04-25,Processing,13632.3
ORD009259,CUST00688,STR048,2025-05-15,Delivered,222133.65
ORD009260,CUST01793,STR030,2025-05-24,Delivered,145324.35
ORD009261,CUST01820,STR020,2025-06-16,Delivered,45546.0
ORD009262,CUST00991,STR030,2025-06-10,Delivered,35286.4
ORD009263,CUST01414,STR037,2025-03-30,Delivered,138059.4
ORD009264,CUST00077,STR003,2025-05-03,Delivered,121170.8
ORD009265,CUST01391,STR028,2025-04-28,Processing,206437.25
ORD009266,CUST01611,STR029,2025-04-30,Delivered,163633.8
ORD009267,CUST01830,STR047,2025-02-14,Pending,34884.5
ORD009268,CUST01796,STR048,2025-06-10,Delivered,65772.8
ORD009269,CUST01394,STR016,2025-01-28,Delivered,8401.8
ORD009270,CUST00414,STR021,2025-03-23,Processing,107460.8
ORD009271,CUST00774,STR011,2025-02-16,Delivered,6267.2
ORD009272,CUST01775,STR021,2025-06-29,Delivered,131566.35
ORD009273,CUST00495,STR035,2025-03-10,Delivered,144967.35
ORD009274,CUST00062,STR035,2025-03-17,Shipped,128117.9
ORD009275,CUST00790,STR029,2025-04-13,Delivered,64197.1
ORD009276,CUST00812,STR013,2025-01-26,Shipped,173616.4
ORD009277,CUST01175,STR039,2025-02-07,Delivered,5478.25
ORD009278,CUST01450,STR028,2025-02-22,Delivered,66764.0
ORD009279,CUST01046,STR017,2025-06-27,Delivered,15431.0
ORD009280,CUST01603,STR015,2025-06-01,Delivered,75521.7
ORD009281,CUST01793,STR037,2025-02-16,Delivered,181733.5
ORD009282,CUST01548,STR029,2025-02-25,Processing,241807.9
ORD009283,CUST00209,STR022,2025-01-11,Delivered,45937.7
ORD009284,CUST00448,STR013,2025-05-15,Delivered,172390.75
ORD009285,CUST01269,STR015,2025-06-14,Delivered,8726.1
ORD009286,CUST01273,STR038,2025-02-09,Delivered,114147.7
ORD009287,CUST01130,STR018,2025-04-20,Delivered,24880.5
ORD009288,CUST01208,STR045,2025-05-24,Delivered,253829.55
ORD009289,CUST01166,STR018,2025-02-28,Delivered,66390.0
ORD009290,CUST01493,STR022,2025-02-06,Delivered,14182.4
ORD009291,CUST01494,STR030,2025-03-29,Delivered,157286.1
ORD009292,CUST01718,STR039,2025-06-23,Delivered,64395.15
ORD009293,CUST00875,STR005,2025-04-04,Cancelled,108915.45
ORD009294,CUST01895,STR027,2025-02-19,Shipped,85233.0
ORD009295,CUST00122,STR017,2025-06-23,Delivered,26865.1
ORD009296,CUST01483,STR050,2025-05-29,Delivered,184628.15
ORD009297,CUST01959,STR031,2025-06-29,Pending,164839.8
ORD009298,CUST00879,STR046,2025-06-08,Delivered,152871.4
ORD009299,CUST00014,STR019,2025-03-21,Delivered,181191.7
ORD009300,CUST00648,STR031,2025-04-30,Processing,154222.05
ORD009301,CUST01096,STR012,2025-06-27,Delivered,35555.5
ORD009302,CUST00564,STR046,2025-01-22,Delivered,142310.0
ORD009303,CUST01112,STR037,2025-01-19,Processing,288047.75
ORD009304,CUST01990,STR047,2025-05-05,Delivered,145536.1
ORD009305,CUST00755,STR048,2025-04-02,Delivered,47831.25
ORD009306,CUST00841,STR029,2025-04-24,Processing,81941.25
ORD009307,CUST01808,STR034,2025-03-29,Returned,85295.7
ORD009308,CUST01926,STR006,2025-04-29,Shipped,37464.4
ORD009309,CUST01039,STR042,2025-05-01,Pending,43614.0
ORD009310,CUST01182,STR050,2025-02-13,Returned,267336.7
ORD009311,CUST00549,STR035,2025-05-29,Delivered,119148.0
ORD009312,CUST01599,STR014,2025-04-14,Processing,30784.7
ORD009313,CUST01990,STR018,2025-06-26,Delivered,69516.0
ORD009314,CUST01643,STR042,2025-04-18,Delivered,155740.8
ORD009315,CUST01188,STR015,2025-06-17,Delivered,68338.3
ORD009316,CUST00728,STR004,2025-06-04,Delivered,71447.6
ORD009317,CUST00796,STR002,2025-01-26,Delivered,89363.75
ORD009318,CUST01203,STR041,2025-01-24,Delivered,8800.2
ORD009319,CUST01161,STR027,2025-02-22,Delivered,105592.8
ORD009320,CUST00359,STR005,2025-02-06,Delivered,86508.75
ORD009321,CUST00241,STR026,2025-05-19,Delivered,108804.15
ORD009322,CUST01771,STR030,2025-01-05,Shipped,96792.3
ORD009323,CUST00388,STR021,2025-06-19,Delivered,24668.0
ORD009324,CUST01857,STR006,2025-01-08,Shipped,107794.2
ORD009325,CUST01735,STR033,2025-01-28,Delivered,87941.5
ORD009326,CUST01340,STR014,2025-05-07,Delivered,79519.5
ORD009327,CUST01993,STR048,2025-06-11,Delivered,73852.55
ORD009328,CUST00760,STR046,2025-06-01,Delivered,68559.6
ORD009329,CUST01229,STR001,2025-04-03,Delivered,108175.4
ORD009330,CUST01106,STR033,2025-03-19,Processing,311246.0
ORD009331,CUST00734,STR032,2025-02-10,Delivered,130766.1
ORD009332,CUST00132,STR042,2025-06-27,Pending,126518.7
ORD009333,CUST01494,STR036,2025-04-25,Delivered,252967.8
ORD009334,CUST00599,STR048,2025-06-15,Delivered,177690.85
ORD009335,CUST00039,STR013,2025-04-21,Delivered,62166.4
ORD009336,CUST00516,STR047,2025-01-27,Delivered,87563.2
ORD009337,CUST01817,STR021,2025-01-22,Delivered,124247.55
ORD009338,CUST00668,STR014,2025-03-25,Processing,11507.2
ORD009339,CUST01386,STR031,2025-05-07,Cancelled,131929.2
ORD009340,CUST00731,STR034,2025-01-24,Delivered,334637.8
ORD009341,CUST01819,STR028,2025-01-03,Delivered,88705.8
ORD009342,CUST00210,STR026,2025-04-07,Delivered,129953.8
ORD009343,CUST01357,STR008,2025-06-08,Processing,131512.2
ORD009344,CUST00305,STR039,2025-06-30,Delivered,214411.2
ORD009345,CUST01489,STR019,2025-05-31,Delivered,129377.1
ORD009346,CUST01091,STR044,2025-06-14,Delivered,35713.1
ORD009347,CUST01059,STR036,2025-06-26,Pending,246490.65
ORD009348,CUST00504,STR048,2025-01-04,Delivered,185292.6
ORD009349,CUST01440,STR030,2025-04-30,Delivered,8864.8
ORD009350,CUST00539,STR005,2025-01-27,Shipped,99099.9
ORD009351,CUST00546,STR007,2025-01-12,Delivered,121281.6
ORD009352,CUST00456,STR026,2025-03-23,Delivered,198380.0
ORD009353,CUST00022,STR033,2025-03-23,Delivered,25238.4
ORD009354,CUST01530,STR023,2025-02-26,Returned,89957.0
ORD009355,CUST00035,STR032,2025-06-18,Delivered,137837.4
ORD009356,CUST01678,STR027,2025-02-25,Delivered,91827.2
ORD009357,CUST00770,STR022,2025-06-17,Delivered,44713.1
ORD009358,CUST00302,STR026,2025-03-01,Shipped,38004.35
ORD009359,CUST00623,STR043,2025-02-24,Delivered,79999.5
ORD009360,CUST00641,STR017,2025-01-31,Delivered,149330.9
ORD009361,CUST01939,STR014,2025-02-12,Delivered,36027.6
ORD009362,CUST00551,STR006,2025-01-03,Delivered,36382.95
ORD009363,CUST01310,STR015,2025-05-27,Processing,50489.9
ORD009364,CUST00417,STR033,2025-02-15,Returned,208600.8
ORD009365,CUST01718,STR022,2025-04-14,Delivered,207378.4
ORD009366,CUST00496,STR038,2025-06-06,Delivered,71335.15
ORD009367,CUST01572,STR046,2025-02-21,Delivered,137581.95
ORD009368,CUST01799,STR002,2025-02-27,Processing,55091.45
ORD009369,CUST01887,STR040,2025-05-05,Delivered,41322.15
ORD009370,CUST01413,STR018,2025-02-21,Delivered,97628.95
ORD009371,CUST01086,STR036,2025-03-12,Delivered,121817.2
ORD009372,CUST00481,STR014,2025-05-02,Delivered,7137.0
ORD009373,CUST00942,STR036,2025-01-05,Delivered,18054.9
ORD009374,CUST01255,STR038,2025-04-14,Delivered,228217.6
ORD009375,CUST01426,STR016,2025-01-14,Delivered,36681.4
ORD009376,CUST01372,STR037,2025-02-19,Delivered,201696.55
ORD009377,CUST01995,STR040,2025-01-09,Cancelled,146443.85
ORD009378,CUST00881,STR006,2025-03-18,Delivered,22751.55
ORD009379,CUST00297,STR044,2025-04-19,Shipped,172774.8
ORD009380,CUST01899,STR029,2025-01-20,Delivered,93088.75
ORD009381,CUST00792,STR023,2025-06-04,Delivered,142406.7
ORD009382,CUST00573,STR003,2025-03-20,Delivered,55243.8
ORD009383,CUST01059,STR009,2025-05-15,Delivered,51825.0
ORD009384,CUST01545,STR049,2025-05-29,Delivered,213354.85
ORD009385,CUST00578,STR033,2025-01-17,Delivered,182918.4
ORD009386,CUST01998,STR011,2025-02-25,Delivered,44829.9
ORD009387,CUST00010,STR007,2025-03-12,Delivered,40671.4
ORD009388,CUST01802,STR027,2025-06-27,Delivered,42156.0
ORD009389,CUST00904,STR044,2025-05-15,Shipped,186307.4
ORD009390,CUST00648,STR045,2025-05-05,Delivered,6568.0
ORD009391,CUST01947,STR010,2025-03-17,Delivered,35900.8
ORD009392,CUST00419,STR010,2025-06-17,Pending,259116.8
ORD009393,CUST00745,STR039,2025-01-18,Delivered,88855.6
ORD009394,CUST01743,STR035,2025-06-01,Cancelled,18967.7
ORD009395,CUST01164,STR027,2025-04-09,Processing,127213.6
ORD009396,CUST00143,STR003,2025-02-21,Processing,129901.45
ORD009397,CUST00833,STR048,2025-01-09,Processing,36279.55
ORD009398,CUST01072,STR050,2025-04-29,Delivered,122863.4
ORD009399,CUST00155,STR004,2025-04-14,Delivered,245945.0
ORD009400,CUST01529,STR038,2025-06-01,Shipped,61502.4
ORD009401,CUST00180,STR041,2025-06-19,Processing,80790.95
ORD009402,CUST01270,STR032,2025-03-09,Delivered,67836.3
ORD009403,CUST01241,STR020,2025-06-28,Delivered,202161.6
ORD009404,CUST01135,STR035,2025-03-14,Delivered,121118.2
ORD009405,CUST00070,STR047,2025-02-19,Delivered,47760.9
ORD009406,CUST00211,STR012,2025-05-01,Processing,131606.5
ORD009407,CUST00363,STR039,2025-02-21,Shipped,193738.2
ORD009408,CUST00460,STR001,2025-06-19,Delivered,342378.0
ORD009409,CUST01446,STR045,2025-03-03,Delivered,129453.8
ORD009410,CUST01990,STR044,2025-04-04,Delivered,32438.6
ORD009411,CUST00027,STR033,2025-04-28,Processing,113853.3
ORD009412,CUST00151,STR043,2025-02-16,Delivered,189662.2
ORD009413,CUST00326,STR036,2025-01-11,Delivered,95388.8
ORD009414,CUST00407,STR023,2025-05-27,Shipped,81447.9
ORD009415,CUST01451,STR048,2025-06-30,Delivered,113669.7
ORD009416,CUST00877,STR011,2025-02-08,Delivered,104292.6
ORD009417,CUST01320,STR031,2025-04-17,Delivered,36470.7
ORD009418,CUST00346,STR007,2025-01-31,Delivered,84662.0
ORD009419,CUST01253,STR025,2025-01-21,Delivered,158951.35
ORD009420,CUST00856,STR046,2025-05-22,Delivered,173397.4
ORD009421,CUST01101,STR002,2025-04-16,Delivered,69049.1
ORD009422,CUST01966,STR037,2025-02-12,Delivered,138197.7
ORD009423,CUST00332,STR023,2025-02-14,Returned,42273.0
ORD009424,CUST01411,STR007,2025-06-01,Pending,11775.9
ORD009425,CUST00444,STR023,2025-05-17,Shipped,32359.5
ORD009426,CUST01429,STR024,2025-03-22,Processing,84869.7
ORD009427,CUST01506,STR046,2025-05-06,Delivered,189084.5
ORD009428,CUST00897,STR044,2025-01-16,Cancelled,83788.8
