Inventory_ID,Store_ID,Product_ID,Stock,Reorder_Level,Last_Updated
INV001608,STR033,PROD0008,455,90,2025-06-30
INV001609,STR033,PROD0009,476,91,2025-06-30
INV001610,STR033,PROD0010,97,23,2025-06-30
INV001611,STR033,PROD0011,269,67,2025-06-30
INV001612,STR033,PROD0012,338,77,2025-06-30
INV001613,STR033,PROD0013,364,26,2025-06-30
INV001614,STR033,PROD0014,455,59,2025-06-30
INV001615,STR033,PROD0015,364,55,2025-06-30
INV001616,STR033,PROD0016,78,36,2025-06-30
INV001617,STR033,PROD0017,363,44,2025-06-30
INV001618,STR033,PROD0018,280,67,2025-06-30
INV001619,STR033,PROD0019,57,60,2025-06-30
INV001620,STR033,PROD0020,390,54,2025-06-30
INV001621,STR033,PROD0021,52,45,2025-06-30
INV001622,STR033,PROD0022,15,35,2025-06-30
INV001623,STR033,PROD0023,72,47,2025-06-30
INV001624,STR033,PROD0024,320,51,2025-06-30
INV001625,STR033,PROD0025,299,49,2025-06-30
INV001626,STR033,PROD0026,412,44,2025-06-30
INV001627,STR033,PROD0027,397,38,2025-06-30
INV001628,STR033,PROD0028,69,29,2025-06-30
INV001629,STR033,PROD0029,459,92,2025-06-30
INV001630,STR033,PROD0030,490,80,2025-06-30
INV001631,STR033,PROD0031,42,36,2025-06-30
INV001632,STR033,PROD0032,238,51,2025-06-30
INV001633,STR033,PROD0033,495,38,2025-06-30
INV001634,STR033,PROD0034,154,64,2025-06-30
INV001635,STR033,PROD0035,41,57,2025-06-30
INV001636,STR033,PROD0036,459,67,2025-06-30
INV001637,STR033,PROD0037,416,75,2025-06-30
INV001638,STR033,PROD0038,355,84,2025-06-30
INV001639,STR033,PROD0039,142,52,2025-06-30
INV001640,STR033,PROD0040,256,100,2025-06-30
INV001641,STR033,PROD0041,476,25,2025-06-30
INV001642,STR033,PROD0042,178,63,2025-06-30
INV001643,STR033,PROD0043,127,69,2025-06-30
INV001644,STR033,PROD0044,469,27,2025-06-30
INV001645,STR033,PROD0045,363,84,2025-06-30
INV001646,STR033,PROD0046,405,32,2025-06-30
INV001647,STR033,PROD0047,73,58,2025-06-30
INV001648,STR033,PROD0048,386,20,2025-06-30
INV001649,STR033,PROD0049,240,26,2025-06-30
INV001650,STR033,PROD0050,198,48,2025-06-30
INV001651,STR034,PROD0001,463,93,2025-06-30
INV001652,STR034,PROD0002,61,98,2025-06-30
INV001653,STR034,PROD0003,231,73,2025-06-30
INV001654,STR034,PROD0004,218,43,2025-06-30
INV001655,STR034,PROD0005,409,57,2025-06-30
INV001656,STR034,PROD0006,74,33,2025-06-30
INV001657,STR034,PROD0007,253,28,2025-06-30
INV001658,STR034,PROD0008,267,83,2025-06-30
INV001659,STR034,PROD0009,335,35,2025-06-30
INV001660,STR034,PROD0010,190,31,2025-06-30
INV001661,STR034,PROD0011,225,47,2025-06-30
INV001662,STR034,PROD0012,467,92,2025-06-30
INV001663,STR034,PROD0013,375,84,2025-06-30
INV001664,STR034,PROD0014,367,23,2025-06-30
INV001665,STR034,PROD0015,327,74,2025-06-30
INV001666,STR034,PROD0016,204,97,2025-06-30
INV001667,STR034,PROD0017,87,40,2025-06-30
INV001668,STR034,PROD0018,430,78,2025-06-30
INV001669,STR034,PROD0019,335,88,2025-06-30
INV001670,STR034,PROD0020,148,63,2025-06-30
INV001671,STR034,PROD0021,473,73,2025-06-30
INV001672,STR034,PROD0022,1,61,2025-06-30
INV001673,STR034,PROD0023,290,65,2025-06-30
INV001674,STR034,PROD0024,467,34,2025-06-30
INV001675,STR034,PROD0025,277,85,2025-06-30
INV001676,STR034,PROD0026,180,97,2025-06-30
INV001677,STR034,PROD0027,271,38,2025-06-30
INV001678,STR034,PROD0028,190,45,2025-06-30
INV001679,STR034,PROD0029,325,52,2025-06-30
INV001680,STR034,PROD0030,428,30,2025-06-30
INV001681,STR034,PROD0031,43,29,2025-06-30
INV001682,STR034,PROD0032,254,42,2025-06-30
INV001683,STR034,PROD0033,169,71,2025-06-30
INV001684,STR034,PROD0034,461,36,2025-06-30
INV001685,STR034,PROD0035,156,47,2025-06-30
INV001686,STR034,PROD0036,351,69,2025-06-30
INV001687,STR034,PROD0037,243,42,2025-06-30
INV001688,STR034,PROD0038,423,73,2025-06-30
INV001689,STR034,PROD0039,195,85,2025-06-30
INV001690,STR034,PROD0040,353,57,2025-06-30
INV001691,STR034,PROD0041,197,27,2025-06-30
INV001692,STR034,PROD0042,427,54,2025-06-30
INV001693,STR034,PROD0043,260,63,2025-06-30
INV001694,STR034,PROD0044,305,37,2025-06-30
INV001695,STR034,PROD0045,28,28,2025-06-30
INV001696,STR034,PROD0046,458,80,2025-06-30
INV001697,STR034,PROD0047,364,76,2025-06-30
INV001698,STR034,PROD0048,283,87,2025-06-30
INV001699,STR034,PROD0049,487,37,2025-06-30
INV001700,STR034,PROD0050,309,97,2025-06-30
INV001701,STR035,PROD0001,33,72,2025-06-30
INV001702,STR035,PROD0002,357,66,2025-06-30
INV001703,STR035,PROD0003,359,47,2025-06-30
INV001704,STR035,PROD0004,390,95,2025-06-30
INV001705,STR035,PROD0005,490,87,2025-06-30
INV001706,STR035,PROD0006,272,97,2025-06-30
INV001707,STR035,PROD0007,292,91,2025-06-30
INV001708,STR035,PROD0008,29,37,2025-06-30
INV001709,STR035,PROD0009,356,22,2025-06-30
INV001710,STR035,PROD0010,5,47,2025-06-30
INV001711,STR035,PROD0011,251,22,2025-06-30
INV001712,STR035,PROD0012,25,20,2025-06-30
INV001713,STR035,PROD0013,187,97,2025-06-30
INV001714,STR035,PROD0014,307,24,2025-06-30
INV001715,STR035,PROD0015,20,29,2025-06-30
INV001716,STR035,PROD0016,377,89,2025-06-30
INV001717,STR035,PROD0017,344,79,2025-06-30
INV001718,STR035,PROD0018,242,24,2025-06-30
INV001719,STR035,PROD0019,212,20,2025-06-30
INV001720,STR035,PROD0020,90,31,2025-06-30
INV001721,STR035,PROD0021,285,61,2025-06-30
INV001722,STR035,PROD0022,149,48,2025-06-30
INV001723,STR035,PROD0023,120,49,2025-06-30
INV001724,STR035,PROD0024,45,31,2025-06-30
INV001725,STR035,PROD0025,353,91,2025-06-30
INV001726,STR035,PROD0026,454,65,2025-06-30
INV001727,STR035,PROD0027,80,83,2025-06-30
INV001728,STR035,PROD0028,328,87,2025-06-30
INV001729,STR035,PROD0029,324,96,2025-06-30
INV001730,STR035,PROD0030,154,87,2025-06-30
INV001731,STR035,PROD0031,221,22,2025-06-30
INV001732,STR035,PROD0032,424,60,2025-06-30
INV001733,STR035,PROD0033,284,21,2025-06-30
INV001734,STR035,PROD0034,182,69,2025-06-30
INV001735,STR035,PROD0035,293,79,2025-06-30
INV001736,STR035,PROD0036,353,41,2025-06-30
INV001737,STR035,PROD0037,291,26,2025-06-30
INV001738,STR035,PROD0038,497,41,2025-06-30
INV001739,STR035,PROD0039,356,93,2025-06-30
INV001740,STR035,PROD0040,279,62,2025-06-30
INV001741,STR035,PROD0041,350,78,2025-06-30
INV001742,STR035,PROD0042,489,47,2025-06-30
INV001743,STR035,PROD0043,142,45,2025-06-30
INV001744,STR035,PROD0044,170,81,2025-06-30
INV001745,STR035,PROD0045,137,54,2025-06-30
INV001746,STR035,PROD0046,438,40,2025-06-30
INV001747,STR035,PROD0047,9,50,2025-06-30
INV001748,STR035,PROD0048,95,22,2025-06-30
INV001749,STR035,PROD0049,341,45,2025-06-30
INV001750,STR035,PROD0050,247,36,2025-06-30
INV001751,STR036,PROD0001,208,47,2025-06-30
INV001752,STR036,PROD0002,426,97,2025-06-30
INV001753,STR036,PROD0003,239,26,2025-06-30
INV001754,STR036,PROD0004,43,81,2025-06-30
INV001755,STR036,PROD0005,223,22,2025-06-30
INV001756,STR036,PROD0006,272,23,2025-06-30
INV001757,STR036,PROD0007,103,21,2025-06-30
INV001758,STR036,PROD0008,460,86,2025-06-30
INV001759,STR036,PROD0009,304,54,2025-06-30
INV001760,STR036,PROD0010,495,68,2025-06-30
INV001761,STR036,PROD0011,34,78,2025-06-30
INV001762,STR036,PROD0012,447,92,2025-06-30
INV001763,STR036,PROD0013,477,31,2025-06-30
INV001764,STR036,PROD0014,38,98,2025-06-30
INV001765,STR036,PROD0015,495,75,2025-06-30
INV001766,STR036,PROD0016,309,75,2025-06-30
INV001767,STR036,PROD0017,198,90,2025-06-30
INV001768,STR036,PROD0018,487,72,2025-06-30
INV001769,STR036,PROD0019,387,80,2025-06-30
INV001770,STR036,PROD0020,411,78,2025-06-30
INV001771,STR036,PROD0021,199,42,2025-06-30
INV001772,STR036,PROD0022,262,89,2025-06-30
INV001773,STR036,PROD0023,443,96,2025-06-30
INV001774,STR036,PROD0024,344,77,2025-06-30
INV001775,STR036,PROD0025,422,39,2025-06-30
INV001776,STR036,PROD0026,435,73,2025-06-30
INV001777,STR036,PROD0027,264,24,2025-06-30
INV001778,STR036,PROD0028,338,69,2025-06-30
INV001779,STR036,PROD0029,412,81,2025-06-30
INV001780,STR036,PROD0030,131,29,2025-06-30
INV001781,STR036,PROD0031,322,56,2025-06-30
INV001782,STR036,PROD0032,137,78,2025-06-30
INV001783,STR036,PROD0033,156,27,2025-06-30
INV001784,STR036,PROD0034,492,25,2025-06-30
INV001785,STR036,PROD0035,270,92,2025-06-30
INV001786,STR036,PROD0036,182,94,2025-06-30
INV001787,STR036,PROD0037,88,54,2025-06-30
INV001788,STR036,PROD0038,443,23,2025-06-30
INV001789,STR036,PROD0039,301,77,2025-06-30
INV001790,STR036,PROD0040,274,57,2025-06-30
INV001791,STR036,PROD0041,361,80,2025-06-30
INV001792,STR036,PROD0042,166,46,2025-06-30
INV001793,STR036,PROD0043,29,46,2025-06-30
INV001794,STR036,PROD0044,404,92,2025-06-30
INV001795,STR036,PROD0045,193,45,2025-06-30
INV001796,STR036,PROD0046,383,95,2025-06-30
INV001797,STR036,PROD0047,71,31,2025-06-30
INV001798,STR036,PROD0048,85,75,2025-06-30
INV001799,STR036,PROD0049,289,22,2025-06-30
INV001800,STR036,PROD0050,116,83,2025-06-30
INV001801,STR037,PROD0001,282,96,2025-06-30
INV001802,STR037,PROD0002,327,48,2025-06-30
INV001803,STR037,PROD0003,343,45,2025-06-30
INV001804,STR037,PROD0004,360,33,2025-06-30
INV001805,STR037,PROD0005,423,39,2025-06-30
INV001806,STR037,PROD0006,41,25,2025-06-30
INV001807,STR037,PROD0007,183,71,2025-06-30
INV001808,STR037,PROD0008,417,71,2025-06-30
INV001809,STR037,PROD0009,89,25,2025-06-30
INV001810,STR037,PROD0010,145,62,2025-06-30
INV001811,STR037,PROD0011,363,48,2025-06-30
INV001812,STR037,PROD0012,436,52,2025-06-30
INV001813,STR037,PROD0013,61,39,2025-06-30
INV001814,STR037,PROD0014,337,90,2025-06-30
INV001815,STR037,PROD0015,6,24,2025-06-30
INV001816,STR037,PROD0016,205,23,2025-06-30
INV001817,STR037,PROD0017,254,60,2025-06-30
INV001818,STR037,PROD0018,107,35,2025-06-30
INV001819,STR037,PROD0019,320,78,2025-06-30
INV001820,STR037,PROD0020,242,46,2025-06-30
INV001821,STR037,PROD0021,128,68,2025-06-30
INV001822,STR037,PROD0022,401,30,2025-06-30
INV001823,STR037,PROD0023,8,90,2025-06-30
INV001824,STR037,PROD0024,336,78,2025-06-30
INV001825,STR037,PROD0025,452,89,2025-06-30
INV001826,STR037,PROD0026,381,94,2025-06-30
INV001827,STR037,PROD0027,126,42,2025-06-30
INV001828,STR037,PROD0028,196,55,2025-06-30
INV001829,STR037,PROD0029,368,77,2025-06-30
INV001830,STR037,PROD0030,495,90,2025-06-30
INV001831,STR037,PROD0031,236,98,2025-06-30
INV001832,STR037,PROD0032,170,48,2025-06-30
INV001833,STR037,PROD0033,222,43,2025-06-30
INV001834,STR037,PROD0034,162,83,2025-06-30
INV001835,STR037,PROD0035,391,56,2025-06-30
INV001836,STR037,PROD0036,164,52,2025-06-30
INV001837,STR037,PROD0037,14,84,2025-06-30
INV001838,STR037,PROD0038,44,38,2025-06-30
INV001839,STR037,PROD0039,443,49,2025-06-30
INV001840,STR037,PROD0040,177,90,2025-06-30
INV001841,STR037,PROD0041,493,52,2025-06-30
INV001842,STR037,PROD0042,125,100,2025-06-30
INV001843,STR037,PROD0043,186,41,2025-06-30
INV001844,STR037,PROD0044,457,40,2025-06-30
INV001845,STR037,PROD0045,227,85,2025-06-30
INV001846,STR037,PROD0046,346,69,2025-06-30
INV001847,STR037,PROD0047,184,45,2025-06-30
INV001848,STR037,PROD0048,480,21,2025-06-30
INV001849,STR037,PROD0049,205,70,2025-06-30
INV001850,STR037,PROD0050,293,72,2025-06-30
INV001851,STR038,PROD0001,400,100,2025-06-30
INV001852,STR038,PROD0002,200,95,2025-06-30
INV001853,STR038,PROD0003,323,34,2025-06-30
INV001854,STR038,PROD0004,317,93,2025-06-30
INV001855,STR038,PROD0005,168,81,2025-06-30
INV001856,STR038,PROD0006,101,32,2025-06-30
INV001857,STR038,PROD0007,169,22,2025-06-30
INV001858,STR038,PROD0008,28,64,2025-06-30
INV001859,STR038,PROD0009,317,67,2025-06-30
INV001860,STR038,PROD0010,394,61,2025-06-30
INV001861,STR038,PROD0011,206,68,2025-06-30
INV001862,STR038,PROD0012,182,66,2025-06-30
INV001863,STR038,PROD0013,395,93,2025-06-30
INV001864,STR038,PROD0014,41,25,2025-06-30
INV001865,STR038,PROD0015,317,24,2025-06-30
INV001866,STR038,PROD0016,31,89,2025-06-30
INV001867,STR038,PROD0017,301,47,2025-06-30
INV001868,STR038,PROD0018,30,24,2025-06-30
INV001869,STR038,PROD0019,331,57,2025-06-30
INV001870,STR038,PROD0020,260,63,2025-06-30
INV001871,STR038,PROD0021,178,84,2025-06-30
INV001872,STR038,PROD0022,400,60,2025-06-30
INV001873,STR038,PROD0023,245,44,2025-06-30
INV001874,STR038,PROD0024,125,72,2025-06-30
INV001875,STR038,PROD0025,349,66,2025-06-30
INV001876,STR038,PROD0026,127,22,2025-06-30
INV001877,STR038,PROD0027,105,25,2025-06-30
INV001878,STR038,PROD0028,203,55,2025-06-30
INV001879,STR038,PROD0029,399,79,2025-06-30
INV001880,STR038,PROD0030,482,63,2025-06-30
INV001881,STR038,PROD0031,37,38,2025-06-30
INV001882,STR038,PROD0032,298,64,2025-06-30
INV001883,STR038,PROD0033,249,87,2025-06-30
INV001884,STR038,PROD0034,254,97,2025-06-30
INV001885,STR038,PROD0035,24,88,2025-06-30
INV001886,STR038,PROD0036,5,83,2025-06-30
INV001887,STR038,PROD0037,235,40,2025-06-30
INV001888,STR038,PROD0038,238,52,2025-06-30
INV001889,STR038,PROD0039,224,46,2025-06-30
INV001890,STR038,PROD0040,425,70,2025-06-30
INV001891,STR038,PROD0041,113,39,2025-06-30
INV001892,STR038,PROD0042,440,51,2025-06-30
INV001893,STR038,PROD0043,31,44,2025-06-30
INV001894,STR038,PROD0044,45,68,2025-06-30
INV001895,STR038,PROD0045,480,44,2025-06-30
INV001896,STR038,PROD0046,246,44,2025-06-30
INV001897,STR038,PROD0047,176,20,2025-06-30
INV001898,STR038,PROD0048,124,79,2025-06-30
INV001899,STR038,PROD0049,356,91,2025-06-30
INV001900,STR038,PROD0050,103,96,2025-06-30
INV001901,STR039,PROD0001,382,85,2025-06-30
INV001902,STR039,PROD0002,63,76,2025-06-30
INV001903,STR039,PROD0003,366,21,2025-06-30
INV001904,STR039,PROD0004,492,25,2025-06-30
INV001905,STR039,PROD0005,311,88,2025-06-30
INV001906,STR039,PROD0006,412,74,2025-06-30
INV001907,STR039,PROD0007,453,57,2025-06-30
INV001908,STR039,PROD0008,163,77,2025-06-30
INV001909,STR039,PROD0009,142,40,2025-06-30
INV001910,STR039,PROD0010,81,94,2025-06-30
INV001911,STR039,PROD0011,229,65,2025-06-30
INV001912,STR039,PROD0012,494,70,2025-06-30
INV001913,STR039,PROD0013,307,75,2025-06-30
INV001914,STR039,PROD0014,216,74,2025-06-30
INV001915,STR039,PROD0015,169,81,2025-06-30
INV001916,STR039,PROD0016,132,54,2025-06-30
INV001917,STR039,PROD0017,55,49,2025-06-30
INV001918,STR039,PROD0018,235,67,2025-06-30
INV001919,STR039,PROD0019,218,94,2025-06-30
INV001920,STR039,PROD0020,437,57,2025-06-30
INV001921,STR039,PROD0021,64,60,2025-06-30
INV001922,STR039,PROD0022,461,21,2025-06-30
INV001923,STR039,PROD0023,412,22,2025-06-30
INV001924,STR039,PROD0024,4,57,2025-06-30
INV001925,STR039,PROD0025,177,42,2025-06-30
INV001926,STR039,PROD0026,346,83,2025-06-30
INV001927,STR039,PROD0027,325,48,2025-06-30
INV001928,STR039,PROD0028,448,71,2025-06-30
INV001929,STR039,PROD0029,210,55,2025-06-30
INV001930,STR039,PROD0030,104,88,2025-06-30
INV001931,STR039,PROD0031,353,91,2025-06-30
INV001932,STR039,PROD0032,244,63,2025-06-30
INV001933,STR039,PROD0033,172,49,2025-06-30
INV001934,STR039,PROD0034,376,96,2025-06-30
INV001935,STR039,PROD0035,457,95,2025-06-30
INV001936,STR039,PROD0036,38,95,2025-06-30
INV001937,STR039,PROD0037,371,79,2025-06-30
INV001938,STR039,PROD0038,51,69,2025-06-30
INV001939,STR039,PROD0039,393,86,2025-06-30
INV001940,STR039,PROD0040,463,54,2025-06-30
INV001941,STR039,PROD0041,477,100,2025-06-30
INV001942,STR039,PROD0042,441,85,2025-06-30
INV001943,STR039,PROD0043,354,88,2025-06-30
INV001944,STR039,PROD0044,301,99,2025-06-30
INV001945,STR039,PROD0045,36,71,2025-06-30
INV001946,STR039,PROD0046,218,41,2025-06-30
INV001947,STR039,PROD0047,10,30,2025-06-30
INV001948,STR039,PROD0048,56,47,2025-06-30
INV001949,STR039,PROD0049,431,44,2025-06-30
INV001950,STR039,PROD0050,350,80,2025-06-30
INV001951,STR040,PROD0001,9,96,2025-06-30
INV001952,STR040,PROD0002,312,68,2025-06-30
INV001953,STR040,PROD0003,83,31,2025-06-30
INV001954,STR040,PROD0004,93,37,2025-06-30
INV001955,STR040,PROD0005,14,64,2025-06-30
INV001956,STR040,PROD0006,316,31,2025-06-30
INV001957,STR040,PROD0007,223,92,2025-06-30
INV001958,STR040,PROD0008,100,80,2025-06-30
INV001959,STR040,PROD0009,66,30,2025-06-30
INV001960,STR040,PROD0010,148,38,2025-06-30
INV001961,STR040,PROD0011,213,57,2025-06-30
INV001962,STR040,PROD0012,261,20,2025-06-30
INV001963,STR040,PROD0013,247,61,2025-06-30
INV001964,STR040,PROD0014,412,45,2025-06-30
INV001965,STR040,PROD0015,148,33,2025-06-30
INV001966,STR040,PROD0016,258,42,2025-06-30
INV001967,STR040,PROD0017,219,57,2025-06-30
INV001968,STR040,PROD0018,227,54,2025-06-30
INV001969,STR040,PROD0019,118,87,2025-06-30
INV001970,STR040,PROD0020,444,100,2025-06-30
INV001971,STR040,PROD0021,326,96,2025-06-30
INV001972,STR040,PROD0022,215,23,2025-06-30
INV001973,STR040,PROD0023,291,62,2025-06-30
INV001974,STR040,PROD0024,488,76,2025-06-30
INV001975,STR040,PROD0025,467,36,2025-06-30
INV001976,STR040,PROD0026,74,35,2025-06-30
INV001977,STR040,PROD0027,248,51,2025-06-30
INV001978,STR040,PROD0028,212,57,2025-06-30
INV001979,STR040,PROD0029,500,50,2025-06-30
INV001980,STR040,PROD0030,101,39,2025-06-30
INV001981,STR040,PROD0031,18,30,2025-06-30
INV001982,STR040,PROD0032,165,65,2025-06-30
INV001983,STR040,PROD0033,318,52,2025-06-30
INV001984,STR040,PROD0034,310,49,2025-06-30
INV001985,STR040,PROD0035,17,95,2025-06-30
INV001986,STR040,PROD0036,248,75,2025-06-30
INV001987,STR040,PROD0037,229,40,2025-06-30
INV001988,STR040,PROD0038,284,50,2025-06-30
INV001989,STR040,PROD0039,281,46,2025-06-30
INV001990,STR040,PROD0040,45,30,2025-06-30
INV001991,STR040,PROD0041,254,29,2025-06-30
INV001992,STR040,PROD0042,80,78,2025-06-30
INV001993,STR040,PROD0043,169,20,2025-06-30
INV001994,STR040,PROD0044,210,23,2025-06-30
INV001995,STR040,PROD0045,414,40,2025-06-30
INV001996,STR040,PROD0046,320,52,2025-06-30
INV001997,STR040,PROD0047,109,81,2025-06-30
INV001998,STR040,PROD0048,404,70,2025-06-30
INV001999,STR040,PROD0049,457,26,2025-06-30
INV002000,STR040,PROD0050,375,43,2025-06-30
INV002001,STR041,PROD0001,7,54,2025-06-30
INV002002,STR041,PROD0002,112,81,2025-06-30
INV002003,STR041,PROD0003,234,62,2025-06-30
INV002004,STR041,PROD0004,196,82,2025-06-30
INV002005,STR041,PROD0005,295,52,2025-06-30
INV002006,STR041,PROD0006,324,22,2025-06-30
INV002007,STR041,PROD0007,343,32,2025-06-30
INV002008,STR041,PROD0008,17,67,2025-06-30
INV002009,STR041,PROD0009,469,80,2025-06-30
INV002010,STR041,PROD0010,44,23,2025-06-30
INV002011,STR041,PROD0011,352,90,2025-06-30
INV002012,STR041,PROD0012,402,24,2025-06-30
INV002013,STR041,PROD0013,284,91,2025-06-30
INV002014,STR041,PROD0014,144,86,2025-06-30
INV002015,STR041,PROD0015,192,62,2025-06-30
INV002016,STR041,PROD0016,67,73,2025-06-30
INV002017,STR041,PROD0017,1,85,2025-06-30
INV002018,STR041,PROD0018,25,36,2025-06-30
INV002019,STR041,PROD0019,372,26,2025-06-30
INV002020,STR041,PROD0020,193,100,2025-06-30
INV002021,STR041,PROD0021,326,20,2025-06-30
INV002022,STR041,PROD0022,395,39,2025-06-30
INV002023,STR041,PROD0023,238,31,2025-06-30
INV002024,STR041,PROD0024,262,86,2025-06-30
INV002025,STR041,PROD0025,484,57,2025-06-30
INV002026,STR041,PROD0026,428,47,2025-06-30
INV002027,STR041,PROD0027,302,85,2025-06-30
INV002028,STR041,PROD0028,329,57,2025-06-30
INV002029,STR041,PROD0029,160,96,2025-06-30
INV002030,STR041,PROD0030,70,28,2025-06-30
INV002031,STR041,PROD0031,107,54,2025-06-30
INV002032,STR041,PROD0032,40,39,2025-06-30
INV002033,STR041,PROD0033,20,40,2025-06-30
INV002034,STR041,PROD0034,285,94,2025-06-30
INV002035,STR041,PROD0035,463,21,2025-06-30
INV002036,STR041,PROD0036,493,34,2025-06-30
INV002037,STR041,PROD0037,423,60,2025-06-30
INV002038,STR041,PROD0038,147,65,2025-06-30
INV002039,STR041,PROD0039,101,53,2025-06-30
INV002040,STR041,PROD0040,135,28,2025-06-30
INV002041,STR041,PROD0041,4,30,2025-06-30
INV002042,STR041,PROD0042,300,27,2025-06-30
INV002043,STR041,PROD0043,53,47,2025-06-30
INV002044,STR041,PROD0044,441,62,2025-06-30
INV002045,STR041,PROD0045,343,68,2025-06-30
INV002046,STR041,PROD0046,304,81,2025-06-30
INV002047,STR041,PROD0047,428,66,2025-06-30
INV002048,STR041,PROD0048,312,79,2025-06-30
INV002049,STR041,PROD0049,232,65,2025-06-30
INV002050,STR041,PROD0050,229,38,2025-06-30
INV002051,STR042,PROD0001,459,91,2025-06-30
INV002052,STR042,PROD0002,142,76,2025-06-30
INV002053,STR042,PROD0003,474,83,2025-06-30
INV002054,STR042,PROD0004,119,20,2025-06-30
INV002055,STR042,PROD0005,74,78,2025-06-30
INV002056,STR042,PROD0006,339,39,2025-06-30
INV002057,STR042,PROD0007,105,45,2025-06-30
INV002058,STR042,PROD0008,153,79,2025-06-30
INV002059,STR042,PROD0009,321,23,2025-06-30
INV002060,STR042,PROD0010,256,98,2025-06-30
INV002061,STR042,PROD0011,368,37,2025-06-30
INV002062,STR042,PROD0012,113,76,2025-06-30
INV002063,STR042,PROD0013,18,48,2025-06-30
INV002064,STR042,PROD0014,328,74,2025-06-30
INV002065,STR042,PROD0015,377,54,2025-06-30
INV002066,STR042,PROD0016,454,97,2025-06-30
INV002067,STR042,PROD0017,390,67,2025-06-30
INV002068,STR042,PROD0018,469,94,2025-06-30
INV002069,STR042,PROD0019,389,67,2025-06-30
INV002070,STR042,PROD0020,186,42,2025-06-30
INV002071,STR042,PROD0021,424,75,2025-06-30
INV002072,STR042,PROD0022,489,68,2025-06-30
INV002073,STR042,PROD0023,345,95,2025-06-30
INV002074,STR042,PROD0024,283,45,2025-06-30
INV002075,STR042,PROD0025,276,82,2025-06-30
INV002076,STR042,PROD0026,363,34,2025-06-30
INV002077,STR042,PROD0027,301,67,2025-06-30
INV002078,STR042,PROD0028,91,50,2025-06-30
INV002079,STR042,PROD0029,110,36,2025-06-30
INV002080,STR042,PROD0030,6,34,2025-06-30
INV002081,STR042,PROD0031,113,96,2025-06-30
INV002082,STR042,PROD0032,222,26,2025-06-30
INV002083,STR042,PROD0033,144,87,2025-06-30
INV002084,STR042,PROD0034,268,59,2025-06-30
INV002085,STR042,PROD0035,138,75,2025-06-30
INV002086,STR042,PROD0036,201,97,2025-06-30
INV002087,STR042,PROD0037,388,52,2025-06-30
INV002088,STR042,PROD0038,225,90,2025-06-30
INV002089,STR042,PROD0039,53,66,2025-06-30
INV002090,STR042,PROD0040,105,45,2025-06-30
INV002091,STR042,PROD0041,182,37,2025-06-30
INV002092,STR042,PROD0042,58,78,2025-06-30
INV002093,STR042,PROD0043,163,59,2025-06-30
INV002094,STR042,PROD0044,121,44,2025-06-30
INV002095,STR042,PROD0045,185,93,2025-06-30
INV002096,STR042,PROD0046,298,95,2025-06-30
INV002097,STR042,PROD0047,198,74,2025-06-30
INV002098,STR042,PROD0048,88,73,2025-06-30
INV002099,STR042,PROD0049,330,36,2025-06-30
INV002100,STR042,PROD0050,93,41,2025-06-30
INV002101,STR043,PROD0001,164,23,2025-06-30
INV002102,STR043,PROD0002,145,75,2025-06-30
INV002103,STR043,PROD0003,459,73,2025-06-30
INV002104,STR043,PROD0004,408,33,2025-06-30
INV002105,STR043,PROD0005,471,99,2025-06-30
INV002106,STR043,PROD0006,444,71,2025-06-30
INV002107,STR043,PROD0007,408,69,2025-06-30
INV002108,STR043,PROD0008,32,97,2025-06-30
INV002109,STR043,PROD0009,411,84,2025-06-30
INV002110,STR043,PROD0010,454,58,2025-06-30
INV002111,STR043,PROD0011,104,80,2025-06-30
INV002112,STR043,PROD0012,131,65,2025-06-30
INV002113,STR043,PROD0013,7,39,2025-06-30
INV002114,STR043,PROD0014,120,87,2025-06-30
INV002115,STR043,PROD0015,436,31,2025-06-30
INV002116,STR043,PROD0016,238,50,2025-06-30
INV002117,STR043,PROD0017,128,95,2025-06-30
INV002118,STR043,PROD0018,155,21,2025-06-30
INV002119,STR043,PROD0019,473,60,2025-06-30
INV002120,STR043,PROD0020,284,44,2025-06-30
INV002121,STR043,PROD0021,386,91,2025-06-30
INV002122,STR043,PROD0022,10,84,2025-06-30
INV002123,STR043,PROD0023,246,46,2025-06-30
INV002124,STR043,PROD0024,412,32,2025-06-30
INV002125,STR043,PROD0025,405,56,2025-06-30
INV002126,STR043,PROD0026,385,92,2025-06-30
INV002127,STR043,PROD0027,329,20,2025-06-30
INV002128,STR043,PROD0028,360,90,2025-06-30
INV002129,STR043,PROD0029,115,43,2025-06-30
INV002130,STR043,PROD0030,103,25,2025-06-30
INV002131,STR043,PROD0031,0,69,2025-06-30
INV002132,STR043,PROD0032,72,26,2025-06-30
INV002133,STR043,PROD0033,315,81,2025-06-30
INV002134,STR043,PROD0034,301,42,2025-06-30
INV002135,STR043,PROD0035,433,91,2025-06-30
INV002136,STR043,PROD0036,333,34,2025-06-30
INV002137,STR043,PROD0037,33,24,2025-06-30
INV002138,STR043,PROD0038,455,46,2025-06-30
INV002139,STR043,PROD0039,99,35,2025-06-30
INV002140,STR043,PROD0040,190,69,2025-06-30
INV002141,STR043,PROD0041,382,35,2025-06-30
INV002142,STR043,PROD0042,65,57,2025-06-30
INV002143,STR043,PROD0043,76,56,2025-06-30
